timestamp,year,month,week,day,weekday,time,author,commit,nr_commit,nr_file,nr_insert,nr_delete,nr_change
2018-08-28 15:30,2018,08,35,28,Tue,15:30,Kai Zhou,f7bbd1c6e374bc2183de1eecabd0c9f1b2f642d1,1,1,3,2,1
2018-08-28 15:16,2018,08,35,28,Tue,15:16,Kai Zhou,36abbeda6be6cd5888baacc6ea473e36ae51e1d6,1,8,53,53,0
2018-08-28 09:54,2018,08,35,28,Tue,09:54,Kai Zhou,d6300226c3c98e9d7ad48cf42f19b89487d52bb4,1,5,38,53,-15
2018-08-27 20:12,2018,08,35,27,Mon,20:12,Kai Zhou,70b2aad10a082cceb547e9b32a4a237cfeb6800a,1,2,3,2,1
2018-08-27 19:48,2018,08,35,27,Mon,19:48,Kai Zhou,cc86d7649edb71e040b9f44ca66acbed13bc752b,1,1,18,2,16
2018-08-27 19:18,2018,08,35,27,Mon,19:18,Kai Zhou,4e4f245197f145aeecffe6e76600b4215e41c5c3,1,1,1,1,0
2018-08-27 19:11,2018,08,35,27,Mon,19:11,Kai Zhou,09b47dccc6094257cecf35370695e6153ff3eefd,1,8,258,64,194
2018-08-27 15:04,2018,08,35,27,Mon,15:04,Kai Zhou,e15b4b5addab8c3d78cfff0bc27478790dca1b20,1,10,261,270,-9
2018-08-25 20:57,2018,08,34,25,Sat,20:57,Kai Zhou,85385c6fe4bf62035eaba1abb4fa77be6140469d,1,1,3,5,-2
2018-08-25 20:46,2018,08,34,25,Sat,20:46,Kai Zhou,6895e586563e460a59ead68fa414f79a63b5e208,1,3,79,51,28
2018-08-25 19:17,2018,08,34,25,Sat,19:17,Kai Zhou,588d5a355a9e90fa9b24291adece0d5d3cd9b866,1,5,460,6,454
2018-08-25 19:03,2018,08,34,25,Sat,19:03,Kai Zhou,b3f18940b252794affb6e39ec88d13449c9f3619,1,2,8,7,1
2018-08-25 17:21,2018,08,34,25,Sat,17:21,yang.zhang,9cf6d13cb4a50c5d04c23fc96ca4fb021573b824,1,4,199,245,-46
2018-08-25 17:08,2018,08,34,25,Sat,17:08,Kai Zhou,ac261a4294e587a2a633a377864d7ead3cae06ab,1,22,177,122,55
2018-08-24 19:27,2018,08,34,24,Fri,19:27,Kai Zhou,8100a25e2a5b47ba0fd24204a17ad50a67365c2a,1,6,75,68,7
2018-08-24 19:09,2018,08,34,24,Fri,19:09,Kai Zhou,4edfe5c61fb9938bbe7fec451abee2d33a74a37b,1,10,394,226,168
2018-08-24 14:24,2018,08,34,24,Fri,14:24,yang.zhang,e407c0873f4730841631fda587a9ddc47928350f,1,7,158,0,158
2018-08-24 11:43,2018,08,34,24,Fri,11:43,Kai Zhou,779a26d9fa0e22d449e9467a9ad25578307e18c8,1,1,1,1,0
2018-08-24 09:49,2018,08,34,24,Fri,09:49,Tao Zeng,46fe09fe97187c88cf59ee7e300aa622fe4e6e87,1,1,1,1,0
2018-08-24 09:48,2018,08,34,24,Fri,09:48,Tao Zeng,ba2cefe6fa0a4f7802b62cc59e0a8369f7546d57,1,1,4,3,1
2018-08-24 09:28,2018,08,34,24,Fri,09:28,yang.zhang,740b5ebb0a6dddf3647bc3e8c3ae36db6772adf6,1,1,76,0,76
2018-08-23 22:09,2018,08,34,23,Thu,22:09,Kai Zhou,c8c6a62507d1738a700bb79a15fa0c5cbb99cef7,1,7,46,11,35
2018-08-23 20:23,2018,08,34,23,Thu,20:23,Kai Zhou,8612b44f648a22a92ba2d0c97002f2e6c997356b,1,7,529,305,224
2018-08-23 19:42,2018,08,34,23,Thu,19:42,Tao Zeng,8d2494a9276c1d5de9e34dc29b258b6f9c225b03,1,1,1,1,0
2018-08-23 19:42,2018,08,34,23,Thu,19:42,Tao Zeng,dcb894ddd80a1f0aa42fb3c37219bd9a99ed24af,1,1,4,4,0
2018-08-23 19:41,2018,08,34,23,Thu,19:41,Tao Zeng,f6595f5fc2e6181a0e6cfdb15dda707dc2146fb4,1,1,11,11,0
2018-08-23 19:38,2018,08,34,23,Thu,19:38,Tao Zeng,bb4a4d88add757e768f0bdbe9160b437b0aefe85,1,1,3,3,0
2018-08-23 19:36,2018,08,34,23,Thu,19:36,Tao Zeng,5c58025af352bc875c5130acba179926d10672c0,1,1,435,38,397
2018-08-22 23:09,2018,08,34,22,Wed,23:09,Kai Zhou,9c02634c0878d378abb54d657c4accd3dc1ae45e,1,3,8,7,1
2018-08-22 22:55,2018,08,34,22,Wed,22:55,Kai Zhou,304d753cc326683786f2e0d8634bdc50c5078338,1,6,55,24,31
2018-08-22 19:57,2018,08,34,22,Wed,19:57,Kai Zhou,a285ac4812cbf09139c9e6a8070cfb3970d925e3,1,1,1,1,0
2018-08-22 19:55,2018,08,34,22,Wed,19:55,Kai Zhou,e01b0e3978271246c89ebf00165e49d698450685,1,4,11,7,4
2018-08-22 19:25,2018,08,34,22,Wed,19:25,Yang Zhang,c176a220e3b612fc11ae477faff2c46be88ec232,1,1,1,1,0
2018-08-22 18:47,2018,08,34,22,Wed,18:47,Kai Zhou,39d33f284a7258d973752bae0daa6249a8f590db,1,1,1,1,0
2018-08-22 18:36,2018,08,34,22,Wed,18:36,Yang Zhang,7c10cc2b4235e577848f08ad2aaa0c0167c997de,1,1,11,18,-7
2018-08-22 18:35,2018,08,34,22,Wed,18:35,Kai Zhou,f31ac29eb71b29cd82dfccafcc966dada2fc8091,1,1,2,1,1
2018-08-22 18:03,2018,08,34,22,Wed,18:03,Kai Zhou,0ccb2b24e4c1d8ab0b61fd3d8969070901503bac,1,25,501,492,9
2018-08-22 17:40,2018,08,34,22,Wed,17:40,Yang Zhang,09f8dc40b6350333f37a8f9d3d7b7d9c216a9d96,1,1,3,3,0
2018-08-22 17:29,2018,08,34,22,Wed,17:29,Yang Zhang,e7ff40a7fc148138efeabd52c4b39a41b85d07e3,1,1,2,2,0
2018-08-22 17:27,2018,08,34,22,Wed,17:27,yang.zhang,913fc12ea561deb3b7941d7b8e953a0ee6895df6,1,8,109,89,20
2018-08-22 10:59,2018,08,34,22,Wed,10:59,Yang Zhang,a9fffde417e7da6b4393753246ca3f1a16e8fde7,1,1,163,46,117
2018-08-22 10:47,2018,08,34,22,Wed,10:47,yang.zhang,52321cebb336afbe358892a8e8b821bfa1bacc53,1,2,47,80,-33
2018-08-21 22:53,2018,08,34,21,Tue,22:53,Kai Zhou,03ae1cb6db569c9c1ed64bf4f284e5fafcbf541c,1,6,690,106,584
2018-08-21 19:40,2018,08,34,21,Tue,19:40,yang.zhang,1a90d11882c40990f4d54935ddd7065c7249e6c5,1,5,109,0,109
2018-08-21 19:26,2018,08,34,21,Tue,19:26,Tao Zeng,b6735664d26b0a375ba73b7db8b5ca22f48689ce,1,2,196,0,196
2018-08-20 20:40,2018,08,34,20,Mon,20:40,Kai Zhou,8d60476a99cf166829b2be97b5d46d894dbab5d0,1,7,582,34,548
2018-08-20 19:44,2018,08,34,20,Mon,19:44,Tao Zeng,c7d04a8ba0973efea6d9df5709ae6909468ba402,1,4,60,27,33
2018-08-18 20:53,2018,08,33,18,Sat,20:53,Tao Zeng,e68dd3accee462ddb536b3e49c7e9196d4148ce8,1,4,32,23,9
2018-08-18 19:36,2018,08,33,18,Sat,19:36,Tao Zeng,44f4fcb0e9fe3d70c2bf249d05093cd0e1c60e9d,1,2,30,19,11
2018-08-18 18:49,2018,08,33,18,Sat,18:49,Kai Zhou,6768ecb11e247847d894d7fc82556997a74ec3ec,1,5,18,11,7
2018-08-18 17:24,2018,08,33,18,Sat,17:24,Tao Zeng,36fab0746b70e94ce15b3eec1edfe19544bb34e6,1,3,32,28,4
2018-08-18 16:06,2018,08,33,18,Sat,16:06,Kai Zhou,d06e4c4d7540e32cd577d7255f8b979f6e1198e9,1,1,2,2,0
2018-08-18 16:04,2018,08,33,18,Sat,16:04,Kai Zhou,3550dbfec293cfea6490677547466bacc1f8e384,1,1,2,2,0
2018-08-18 15:59,2018,08,33,18,Sat,15:59,Kai Zhou,ce77dd31ff04ef62011e8b94abe7fd190cf5d802,1,3,51,19,32
2018-08-18 15:15,2018,08,33,18,Sat,15:15,Kai Zhou,0edd1db46e6fe7c7e6489d037ca97e2a4372d7b9,1,1,1,1,0
2018-08-18 15:11,2018,08,33,18,Sat,15:11,Kai Zhou,c61d1caa0a9edff0838ad6f4e3b5030885460ff4,1,3,9,5,4
2018-08-18 15:08,2018,08,33,18,Sat,15:08,Tao Zeng,286b54e9acd0b4b8ca9aecd2cbdfd488ed253918,1,1,9,6,3
2018-08-18 13:56,2018,08,33,18,Sat,13:56,Kai Zhou,d24a8700863f7a9d305b8684aba2e2a102d40a24,1,1,9,29,-20
2018-08-18 13:49,2018,08,33,18,Sat,13:49,Kai Zhou,c4cb9b02028e7e5ca36266cd01e636fb16c91177,1,3,66,32,34
2018-08-18 13:39,2018,08,33,18,Sat,13:39,Tao Zeng,0259c41cbe93a1bce1c11fa2c58df217c5a4f370,1,2,66,68,-2
2018-08-18 11:58,2018,08,33,18,Sat,11:58,Kai Zhou,1eff4f2f278e3b77ca5cc47ed01dc2db93457e3d,1,1,3,4,-1
2018-08-18 11:54,2018,08,33,18,Sat,11:54,Kai Zhou,f2c2a7de6f764abda48333a1a9d5179a16735359,1,4,743,0,743
2018-08-18 11:52,2018,08,33,18,Sat,11:52,Kai Zhou,9983e43d3a3ae57a5b85008688c34de26427d665,1,4,330,9,321
2018-08-18 10:38,2018,08,33,18,Sat,10:38,Tao Zeng,73be9f0e0c82c74b4474e899cab97929bff24c30,1,1,15,5,10
2018-08-17 21:04,2018,08,33,17,Fri,21:04,Kai Zhou,0262343f77e2d7d06842849a9d76a8f12c19101f,1,1,2,2,0
2018-08-17 20:19,2018,08,33,17,Fri,20:19,Tao Zeng,855d01fa3afc543c74538253e172ade25ffd1182,1,1,4,4,0
2018-08-17 20:15,2018,08,33,17,Fri,20:15,Tao Zeng,3684508bc66598aaddb974e8fc45f5bdc65fb54a,1,2,181,223,-42
2018-08-17 18:24,2018,08,33,17,Fri,18:24,Kai Zhou,a905bb9e36b953851e77376f4e240fd6ae340fdc,1,4,17,8,9
2018-08-17 16:43,2018,08,33,17,Fri,16:43,Kai Zhou,0032695e531cdc375669a82fedb89da60a6deb9b,1,13,17,17,0
2018-08-17 15:51,2018,08,33,17,Fri,15:51,Kai Zhou,fb49ae60d6af1a187b6600d6078e647db62040e1,1,5,276,237,39
2018-08-16 21:06,2018,08,33,16,Thu,21:06,Kai Zhou,3860ed1a21f933d1b1a1152140defb9e62ee7518,1,1,1,1,0
2018-08-16 20:49,2018,08,33,16,Thu,20:49,Kai Zhou,48d8cabe807cb0ed1feeafa76e2ae6388894a87f,1,1,7,10,-3
2018-08-16 20:37,2018,08,33,16,Thu,20:37,Kai Zhou,094acf5dfaa6827cb2aacb6d3016643287525046,1,1,1,0,1
2018-08-16 20:35,2018,08,33,16,Thu,20:35,Tao Zeng,b3ca852ea02f0bc7937011153557baef5bda21bd,1,2,105,69,36
2018-08-16 20:20,2018,08,33,16,Thu,20:20,Kai Zhou,6d00df34ec64b4084f737d83e58d2527a5f44453,1,1,1,1,0
2018-08-16 20:16,2018,08,33,16,Thu,20:16,Kai Zhou,e30047649e681b172dfd7ca9c75adc62cc81cba4,1,3,43,24,19
2018-08-16 19:11,2018,08,33,16,Thu,19:11,Tao Zeng,637e9f2a5ca45fa22f05be17da9eed01e076760e,1,2,5,1,4
2018-08-16 18:19,2018,08,33,16,Thu,18:19,Tao Zeng,d32a1768042f84a5d628cef5ff92a4c4ad27c84a,1,1,4,2,2
2018-08-16 18:04,2018,08,33,16,Thu,18:04,Kai Zhou,6e1a2e0a1e80912199e91986b3a374d5456a07c9,1,4,8,5,3
2018-08-16 17:16,2018,08,33,16,Thu,17:16,Tao Zeng,c1600fbb157d6329f0fe58e1df02fdc65098106f,1,1,2,2,0
2018-08-16 17:10,2018,08,33,16,Thu,17:10,Kai Zhou,ae78fb9d21b88f9a0a54890d098201b7cf35512f,1,1,4,0,4
2018-08-16 17:09,2018,08,33,16,Thu,17:09,Tao Zeng,9f08536349eb557abbc93d6d503fe859e0d6c1e9,1,1,2,0,2
2018-08-16 17:08,2018,08,33,16,Thu,17:08,Tao Zeng,cdb27ed3bb8fe3b26f96162f6a247a5887bffbe1,1,2,10,11,-1
2018-08-16 16:58,2018,08,33,16,Thu,16:58,Kai Zhou,5403d335210982893ed351424625e5db00e08543,1,2,2,0,2
2018-08-16 16:38,2018,08,33,16,Thu,16:38,Kai Zhou,db918c6c6282ecb79b82a48a11292cc63d3d60d7,1,2,6,8,-2
2018-08-16 16:38,2018,08,33,16,Thu,16:38,Tao Zeng,bff667b327412c186686d8931a350c6bdff11132,1,1,7,6,1
2018-08-16 15:47,2018,08,33,16,Thu,15:47,Tao Zeng,5d59702c47ec7b2456503152553d3a2edb10c169,1,3,28,21,7
2018-08-16 15:43,2018,08,33,16,Thu,15:43,Kai Zhou,08c0abe501dd7d79f016f6e58b883d946072b585,1,2,1,3,-2
2018-08-16 15:41,2018,08,33,16,Thu,15:41,Kai Zhou,e4ad835a823d3e5ddc751fb08f0cdd1905f9541f,1,1,1,1,0
2018-08-16 15:39,2018,08,33,16,Thu,15:39,Kai Zhou,507e3cf8255df4280e07f9ff5a0497c0add2194c,1,1,1,1,0
2018-08-16 15:36,2018,08,33,16,Thu,15:36,Kai Zhou,2571b1ca2ee861f03f30a171166eca9a55a67766,1,6,87,23,64
2018-08-16 09:52,2018,08,33,16,Thu,09:52,Tao Zeng,8a7bf0b0934b54049e9d4e1f02f6df1e591bedc4,1,2,14,7,7
2018-08-15 20:58,2018,08,33,15,Wed,20:58,Kai Zhou,be950f8c82fe10f46996ce37cf07d415c1a188f8,1,2,10,0,10
2018-08-15 20:03,2018,08,33,15,Wed,20:03,Kai Zhou,62aecb99ec608ad1685ef559191516a0bb5df266,1,2,2,2,0
2018-08-15 19:43,2018,08,33,15,Wed,19:43,Kai Zhou,3d3bcd8e77780be91be9d42e811356d6e167f248,1,4,14,6,8
2018-08-15 18:39,2018,08,33,15,Wed,18:39,Kai Zhou,f7de88f895b3496a6ccb1caf5fdeb8c7327f756e,1,1,2,5,-3
2018-08-15 18:03,2018,08,33,15,Wed,18:03,Kai Zhou,6e250744c2b7660af1c84b3bc7427f4eafec503f,1,2,32,11,21
2018-08-15 16:48,2018,08,33,15,Wed,16:48,Tao Zeng,719995095bcdd4b0ed11ea497802f68d8affc0f2,1,3,16,6,10
2018-08-15 16:27,2018,08,33,15,Wed,16:27,Tao Zeng,3545ff238e17795f4f6232ccbbd3a3faa8b4cdc2,1,1,2,2,0
2018-08-15 16:16,2018,08,33,15,Wed,16:16,Tao Zeng,c95a183b925c0164c1ae21618556ae538e09f4a3,1,1,2,4,-2
2018-08-15 16:14,2018,08,33,15,Wed,16:14,Tao Zeng,28d6c2da8338ffba45dbfa919148b6e76199e389,1,1,3,1,2
2018-08-15 16:12,2018,08,33,15,Wed,16:12,Tao Zeng,d33d656d20b7dba2c89d6c767db464130ee51128,1,1,17,9,8
2018-08-15 14:44,2018,08,33,15,Wed,14:44,Tao Zeng,0da4f11058517582f8ec271d866cb9777ee43bb6,1,3,28,25,3
2018-08-15 14:37,2018,08,33,15,Wed,14:37,Kai Zhou,2031909843fedbbe6927b501099735cfd5d87216,1,1,2,2,0
2018-08-15 14:13,2018,08,33,15,Wed,14:13,Kai Zhou,21030dc27e4dced5487093661a2212f1c3303045,1,1,1,1,0
2018-08-15 14:07,2018,08,33,15,Wed,14:07,Kai Zhou,9a337aa35aa1a3639a240c0aae1ababbcd9b682a,1,2,7,10,-3
2018-08-15 12:28,2018,08,33,15,Wed,12:28,Kai Zhou,a341c5e255d6e1c84e3a4187a2bb9c639e1b4c77,1,1,1,0,1
2018-08-15 12:24,2018,08,33,15,Wed,12:24,Kai Zhou,cd520c8b71eb419de2d69b7b1516470af40b944c,1,1,2,2,0
2018-08-15 12:21,2018,08,33,15,Wed,12:21,Kai Zhou,4fc29e174f83e0f2433c801b4ef07702d3353994,1,11,42,56,-14
2018-08-15 12:18,2018,08,33,15,Wed,12:18,Tao Zeng,897ea928221030abce1f5913d476d0884253514c,1,1,23,11,12
2018-08-15 11:19,2018,08,33,15,Wed,11:19,Kai Zhou,3f8053d5c05bd39dc5af02224c1f51b8dd94cb43,1,1,3,2,1
2018-08-15 11:01,2018,08,33,15,Wed,11:01,Kai Zhou,a358bc87a9372205c54137daf5cdb6f1f43b9a17,1,1,22,7,15
2018-08-15 10:59,2018,08,33,15,Wed,10:59,Tao Zeng,2b9ce4a28aa07d6e80ee8e3f9d0cb13c95a94b1e,1,1,45,38,7
2018-08-15 09:36,2018,08,33,15,Wed,09:36,Tao Zeng,d6976189be657ff25b18d1ae73bf15ef1b0b8ea8,1,1,16,23,-7
2018-08-14 19:05,2018,08,33,14,Tue,19:05,Tao Zeng,b775d585e996c5e5a6696c43e8d7f5de5be26933,1,2,14,6,8
2018-08-14 17:44,2018,08,33,14,Tue,17:44,Tao Zeng,c52acaf06bec9b1b72a2ff8aa4e743179c2c5f91,1,10,75,18,57
2018-08-14 17:40,2018,08,33,14,Tue,17:40,Kai Zhou,5f49a1956ff231f488e0d8f87e3fdc0d193d9f72,1,5,60,27,33
2018-08-14 10:04,2018,08,33,14,Tue,10:04,Kai Zhou,56bae7b6f0215232e0b07428156f224a15e0094a,1,1,10,6,4
2018-08-14 01:12,2018,08,33,14,Tue,01:12,Kai Zhou,46d5c27322bed5cc5e6b54da9e0a108f2cbaebc0,1,2,17,11,6
2018-08-14 00:26,2018,08,33,14,Tue,00:26,Kai Zhou,1dc427df6c58811b5c4355fdb67a0a7fa1355115,1,7,344,311,33
2018-08-13 17:44,2018,08,33,13,Mon,17:44,Kai Zhou,523345b48abd8b9c4bef5e80cef7e7fa47b1d142,1,8,269,78,191
2018-08-13 10:02,2018,08,33,13,Mon,10:02,Kai Zhou,bc3783f56d91605a0629aef0e52a32977f1b2b24,1,3,9,9,0
2018-08-13 09:51,2018,08,33,13,Mon,09:51,Kai Zhou,57a9a2d07534a9434d04b5f35333b0fd82a74935,1,1,4,0,4
2018-08-11 17:36,2018,08,32,11,Sat,17:36,Kai Zhou,3fa945ed4806df39498fdebc1ff33f0609ce7a40,1,4,33,20,13
2018-08-11 16:48,2018,08,32,11,Sat,16:48,yang.zhang,60e61c3913aedc8295306f6c9cabdffb17d94985,1,1,36,11,25
2018-08-11 15:42,2018,08,32,11,Sat,15:42,yang.zhang,9f16771147cd38a93e27b239b1e00b2fdd28331d,1,3,1070,0,1070
2018-08-11 14:55,2018,08,32,11,Sat,14:55,Kai Zhou,ebd533a9480393dbff6deaac591d1586a06bb758,1,1,2,2,0
2018-08-11 14:48,2018,08,32,11,Sat,14:48,Kai Zhou,523b4ee865f57f6f25271d8c1c1742e82b1db226,1,1,8,8,0
2018-08-11 14:39,2018,08,32,11,Sat,14:39,Kai Zhou,5007b7af67e09a36e9949879175100c45b097f54,1,4,42,29,13
2018-08-11 13:24,2018,08,32,11,Sat,13:24,Kai Zhou,1aa2509f26a014c69845333359aca3bb8a4e0441,1,19,147,138,9
2018-08-11 10:22,2018,08,32,11,Sat,10:22,Kai Zhou,ed3e880907affd9a05050c180a21f73bb516259f,1,2,14,13,1
2018-08-10 22:05,2018,08,32,10,Fri,22:05,Kai Zhou,e1b56bb0bb415abeb9d1b2f68fe9124d04576d39,1,1,5,5,0
2018-08-10 21:31,2018,08,32,10,Fri,21:31,Kai Zhou,7e6435dc781088fc07a2e511ad80ef26b4c9c4bc,1,1,13,2,11
2018-08-10 21:13,2018,08,32,10,Fri,21:13,Kai Zhou,7c3d24d5d08abd5017ee71eb737caa6cc23da37f,1,1,7,8,-1
2018-08-10 21:12,2018,08,32,10,Fri,21:12,Kai Zhou,0c7970dc62cdb8636dff615e37aa65e915c4baf9,1,1,8,3,5
2018-08-10 20:57,2018,08,32,10,Fri,20:57,Kai Zhou,d2bc1973653969804527700c0dda7f6a318aeb35,1,1,9,8,1
2018-08-10 20:39,2018,08,32,10,Fri,20:39,Kai Zhou,6eeeafebda7d427c2eebfe34c251172803832149,1,1,2,2,0
2018-08-10 20:28,2018,08,32,10,Fri,20:28,Kai Zhou,68a3d8768feb403b4cac8034f864171336aeb250,1,1,2,0,2
2018-08-10 20:27,2018,08,32,10,Fri,20:27,Kai Zhou,97a977ca071b79b419ed3771797129559db286aa,1,3,30,10,20
2018-08-10 19:48,2018,08,32,10,Fri,19:48,Kai Zhou,8b3754f1a63b0b611b6bbaf6ce04203953d44c0f,1,1,13,1,12
2018-08-10 19:33,2018,08,32,10,Fri,19:33,Kai Zhou,cac33aa77a07ec8b91c1f766afbf2e0014980a43,1,3,21,773,-752
2018-08-10 17:24,2018,08,32,10,Fri,17:24,Kai Zhou,cd604a7344a5c70363bd06dba75b6add685d99be,1,1,1,1,0
2018-08-10 17:23,2018,08,32,10,Fri,17:23,Kai Zhou,8b40819bd4a931dacee5ad0e068544f48329d310,1,3,27,15,12
2018-08-10 14:35,2018,08,32,10,Fri,14:35,Kai Zhou,0bcf99a266e49d894abdb5b4a50a59ddba76c8d8,1,4,8,8,0
2018-08-10 12:43,2018,08,32,10,Fri,12:43,Kai Zhou,f2646894ecf5da09083e9009888a56250c832d75,1,1,1,1,0
2018-08-10 12:37,2018,08,32,10,Fri,12:37,Kai Zhou,126aceb3541b3e28e9b7374498a531f041e4c6bc,1,5,70,48,22
2018-08-09 20:52,2018,08,32,09,Thu,20:52,Kai Zhou,e14f8688ea298e1be46c8dbb0d9d295a7dc42ec4,1,12,147,154,-7
2018-08-09 17:48,2018,08,32,09,Thu,17:48,Kai Zhou,f7554791d34334a75705730140080e9d24742733,1,1,1,1,0
2018-08-09 17:29,2018,08,32,09,Thu,17:29,Kai Zhou,22148e774a7b71ef076a741c1dbedf108cfbe7e3,1,1,1,1,0
2018-08-09 17:07,2018,08,32,09,Thu,17:07,Kai Zhou,a14dc755d92cf558617ab1e608eaebf78d8aeb8e,1,1,2,2,0
2018-08-09 17:05,2018,08,32,09,Thu,17:05,Kai Zhou,5203aa112a3f84a2c600581fac367159bcd5733f,1,1,3,3,0
2018-08-09 17:04,2018,08,32,09,Thu,17:04,Kai Zhou,c8a3829127e8be4760c9b4412cf14b6628aae825,1,1,1,1,0
2018-08-09 17:02,2018,08,32,09,Thu,17:02,Tao Zeng,fdb95a9af0a88e9d08037c1a381bd8a74fffdd59,1,4,129,88,41
2018-08-09 17:01,2018,08,32,09,Thu,17:01,Kai Zhou,d7b954217eb68f3ee5c67e1f551bde81ac66a028,1,3,55,20,35
2018-08-09 16:09,2018,08,32,09,Thu,16:09,Kai Zhou,a496ddc4102d07190d4f06e9517ed1b7a60611b7,1,4,37,32,5
2018-08-06 18:04,2018,08,32,06,Mon,18:04,Tao Zeng,9b82b5de59204d1533301548b86721f641d03e07,1,13,59,6,53
2018-08-06 16:03,2018,08,32,06,Mon,16:03,Kai Zhou,75dd7195f0056e2ce7104e9e14158bd5e7fe0528,1,5,12,16,-4
2018-08-04 16:47,2018,08,31,04,Sat,16:47,Kai Zhou,7d98dc03279bac4dedd5f1bb2a8c5916dabc553e,1,12,376,271,105
2018-08-03 19:55,2018,08,31,03,Fri,19:55,Tao Zeng,a5c4549c1ee39916a531d4fe62370e83a3455124,1,3,180,40,140
2018-08-03 17:35,2018,08,31,03,Fri,17:35,Kai Zhou,54f0b03021097376ecb910f480daaca390a1e59b,1,1,1,1,0
2018-08-03 13:19,2018,08,31,03,Fri,13:19,Kai Zhou,a5ba70fd3b43c6032e0a8e009688d8801fff354f,1,2,2,1,1
2018-08-02 18:20,2018,08,31,02,Thu,18:20,Kai Zhou,735ab896faa65bd81d82a250f554ede818877ee7,1,2,40,4,36
2018-08-02 16:38,2018,08,31,02,Thu,16:38,Kai Zhou,a7276fc3682290761b78e9bbec9d5d5db5ee84db,1,1,1,1,0
2018-08-02 16:37,2018,08,31,02,Thu,16:37,Kai Zhou,64de9652b20cfc0f93be907d341018f6e7569793,1,1,15,15,0
2018-08-02 16:32,2018,08,31,02,Thu,16:32,Kai Zhou,c6f618afbadc741d72b3505295a890c522a53bc0,1,1,5,5,0
2018-08-02 16:23,2018,08,31,02,Thu,16:23,Kai Zhou,1d6c19fb5ec7c60329fa7b5eb27bee92a0233848,1,4,94,109,-15
2018-08-02 15:01,2018,08,31,02,Thu,15:01,Kai Zhou,96bd91964e25ed206e173202ffeb8d9de5de3e92,1,2,35,33,2
2018-08-02 11:10,2018,08,31,02,Thu,11:10,Kai Zhou,9d6ebdcd489127108a65ebe2994aa26e74ab517b,1,1,2,2,0
2018-08-02 10:07,2018,08,31,02,Thu,10:07,Kai Zhou,ed1728316281e8c66184b1083196bca70bad68cd,1,1,2,2,0
2018-08-02 09:47,2018,08,31,02,Thu,09:47,Kai Zhou,7ecafeee86b448d3963133f77add0607815867cf,1,3,22,15,7
2018-08-01 23:17,2018,08,31,01,Wed,23:17,Kai Zhou,fd2ae058cc1d4157f0e32223c48dd4e516339076,1,3,46,30,16
2018-08-01 20:02,2018,08,31,01,Wed,20:02,Kai Zhou,27bce4be49893da0549fd5dd0c3852d32191e47a,1,3,24,9,15
2018-08-01 15:20,2018,08,31,01,Wed,15:20,Kai Zhou,73dc394e9df2ef0b0a36168b54055962bbf266bc,1,7,89,53,36
2018-08-01 14:17,2018,08,31,01,Wed,14:17,Kai Zhou,8aa838b1044ab3f85a14b9091a7f2318645b55ad,1,1,1,1,0
2018-08-01 14:05,2018,08,31,01,Wed,14:05,Kai Zhou,8f704b44eb2578ca5fca74add475ecba789b504d,1,4,21,15,6
2018-08-01 11:41,2018,08,31,01,Wed,11:41,Kai Zhou,3fa53f38caf291860a86d5ce7768e95ecdbe4301,1,9,77,67,10
2018-07-31 21:54,2018,07,31,31,Tue,21:54,Kai Zhou,fb5f23457f6c5a593e697bc7bf01f0f711f0018a,1,24,1343,1113,230
2018-07-27 19:18,2018,07,30,27,Fri,19:18,Kai Zhou,31bf899a3ad15c983b8aefa22c65e4718779c62c,1,3,28,33,-5
2018-07-27 17:00,2018,07,30,27,Fri,17:00,Kai Zhou,c47231037c8ebf491abe55b0ecdd015b7dc3eb2d,1,1,1,1,0
2018-07-27 16:58,2018,07,30,27,Fri,16:58,Kai Zhou,13376974bbe6c2eddc4a58cc378ed63999f00a0a,1,3,35,45,-10
2018-07-27 15:37,2018,07,30,27,Fri,15:37,Kai Zhou,34153a2dc5714d7b8de8ed967a27a196b7286caf,1,4,25,34,-9
2018-07-26 15:13,2018,07,30,26,Thu,15:13,Kai Zhou,cc3e81f268a112d9bf71154c7c776970a1f28daf,1,1,5,5,0
2018-07-24 20:30,2018,07,30,24,Tue,20:30,Kai Zhou,085fbba7d9ca4612c2d0e6579902c846eb1c638e,1,2,7,2,5
2018-07-24 19:55,2018,07,30,24,Tue,19:55,Kai Zhou,41dd9df9f4a665d8546d4226f8124c315f975387,1,1,2,2,0
2018-07-24 19:54,2018,07,30,24,Tue,19:54,Kai Zhou,0dff53d11c8f85c31a7c1880a08a48afc2875dd4,1,1,1,1,0
2018-07-24 19:48,2018,07,30,24,Tue,19:48,Kai Zhou,f23643c2955c2fec2b505272c3aca06c5d9bb290,1,1,3,0,3
2018-07-24 15:53,2018,07,30,24,Tue,15:53,Kai Zhou,6f29a755b8597f4f91abf75722e3ea04dde8f1c4,1,10,245,373,-128
2018-07-23 11:26,2018,07,30,23,Mon,11:26,Kai Zhou,a4ff98a984b422188c976225c9e7060c4183f7b1,1,1,8,12,-4
2018-07-21 18:00,2018,07,29,21,Sat,18:00,Kai Zhou,1a0a28b169df8fe751177e195e4a878d6ef7c7c2,1,2,53,36,17
2018-07-21 14:22,2018,07,29,21,Sat,14:22,Kai Zhou,670dab6e161836683d365fb02284bc1530c48e6b,1,1,6,6,0
